# Ic = 12.71 A, n = 30.25 , Tavg = 19.97 K, f37-anneal300K256h-20K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-05-12_00:09:27.770000      610.42        4.31655500e-01       -1.71236993e-08  20.0124  19.8212
0202-05-12_00:09:28.164000      610.81        6.12971500e-01       -2.09043693e-08  20.0124  19.8212
0202-05-12_00:09:28.570000      611.22        1.02407600e+00       -1.58841293e-08  19.9655  19.8074
0202-05-12_00:09:28.970000      611.62        1.20972600e+00       -2.12142593e-08  19.9655  19.8074
0202-05-12_00:09:29.387000      612.03        1.59787000e+00       -2.25157993e-08  19.9655  19.8074
0202-05-12_00:09:29.797000      612.45        1.80154600e+00       -1.50784093e-08  19.9920  19.9134
0202-05-12_00:09:30.190000      612.84        2.19134600e+00       -1.51403893e-08  19.9920  19.9134
0202-05-12_00:09:30.598000      613.25        2.39687200e+00       -1.78674293e-08  19.9822  19.7311
0202-05-12_00:09:31             613.65        2.78657300e+00       -1.87351293e-08  19.9822  19.7311
0202-05-12_00:09:31.402000      614.05        2.99189500e+00       -2.36939293e-08  19.9822  19.7311
0202-05-12_00:09:31.836000      614.48        3.38199000e+00       -1.99760593e-08  19.9802  19.9314
0202-05-12_00:09:32.242000      614.89        3.58815200e+00       -1.64432993e-08  19.9802  19.9314
0202-05-12_00:09:32.650000      615.30        3.97773500e+00       -2.12775993e-08  19.9928  19.7733
0202-05-12_00:09:33.050000      615.70        4.36592700e+00       -9.43976929e-09  19.9928  19.7733
0202-05-12_00:09:33.460000      616.11        4.57127600e+00       -1.73109993e-08  19.9928  19.7733
0202-05-12_00:09:33.870000      616.52        4.95943800e+00       -1.48318693e-08  19.9798  19.8343
0202-05-12_00:09:34.277000      616.93        5.16472900e+00       -1.48318693e-08  19.9798  19.8343
0202-05-12_00:09:34.688000      617.34        5.55517300e+00       -9.31580929e-09  19.9819  19.8850
0202-05-12_00:09:35.090000      617.74        5.75893300e+00       -1.42740693e-08  19.9819  19.8850
0202-05-12_00:09:35.496000      618.15        6.15059000e+00       -7.89030929e-09  19.9926  19.7262
0202-05-12_00:09:35.900000      618.55        6.35640800e+00       -1.65672593e-08  19.9926  19.7262
0202-05-12_00:09:36.332000      618.98        6.75002500e+00       -6.58876929e-09  19.9926  19.7262
0202-05-12_00:09:36.750000      619.40        6.95059500e+00       -1.56995593e-08  19.9688  19.9169
0202-05-12_00:09:37.150000      619.80        7.33862600e+00       -1.65674693e-08  19.9688  19.9169
0202-05-12_00:09:37.550000      620.20        7.54585700e+00       -1.52666693e-08  20.0014  19.7841
0202-05-12_00:09:37.957000      620.61        7.93388100e+00       -1.41511593e-08  20.0014  19.7841
0202-05-12_00:09:38.387000      621.04        8.11991300e+00       -2.58650393e-08  20.0014  19.7841
0202-05-12_00:09:38.797000      621.45        8.53010500e+00       -1.21058793e-08  19.9633  19.7974
0202-05-12_00:09:39.188000      621.84        8.71465100e+00       -1.79318293e-08  19.9633  19.7974
0202-05-12_00:09:39.582000      622.23        9.12351400e+00       -7.39553929e-09  19.9918  19.9294
0202-05-12_00:09:39.977000      622.63        9.30766600e+00       -1.57625993e-08  19.9918  19.9294
0202-05-12_00:09:40.390000      623.04        9.69810900e+00       -1.39652293e-08  19.9918  19.9294
0202-05-12_00:09:40.790000      623.44        9.90275900e+00       -1.66922693e-08  19.9673  19.7228
0202-05-12_00:09:41.190000      623.84        1.02924300e+01       -1.32834693e-08  19.9673  19.7228
0202-05-12_00:09:41.598000      624.25        1.04985200e+01       -1.21678593e-08  19.9770  19.9371
0202-05-12_00:09:42.004000      624.65        1.08866500e+01       -9.62675929e-09  19.9770  19.9371
0202-05-12_00:09:42.410000      625.06        1.10968900e+01       -1.97291993e-08  19.9770  19.9371
0202-05-12_00:09:42.844000      625.49        1.14821000e+01        1.77723071e-09  19.9949  19.7684
0202-05-12_00:09:43.240000      625.89        1.16871300e+01        1.16300007e-08  19.9949  19.7684
0202-05-12_00:09:43.630000      626.28        1.20766200e+01        2.52634307e-08  19.9813  19.8254
0202-05-12_00:09:44.023000      626.67        1.22822400e+01        5.73061207e-08  19.9813  19.8254
0202-05-12_00:09:44.430000      627.08        1.26730900e+01        1.62111131e-07  19.9846  19.8975
0202-05-12_00:09:44.830000      627.48        1.28765600e+01        3.11416431e-07  19.9846  19.8975
0202-05-12_00:09:45.230000      627.88        1.32671800e+01        6.74422301e-07  19.9846  19.8975
0202-05-12_00:09:45.637000      628.28        1.34710400e+01        1.15760376e-06  20.0033  19.7504
0202-05-12_00:09:46.035000      628.68        1.38607400e+01        2.90594465e-06  20.0033  19.7504
0202-05-12_00:09:46.440000      629.09        1.40479800e+01        4.37854485e-06  20.0033  19.7504
0202-05-12_00:09:46.848000      629.50        1.44582900e+01        1.01177809e-05  19.9660  19.9077
0202-05-12_00:09:47.242000      629.89        1.48468300e+01        2.11289376e-05  19.9660  19.9077
