# Ic = 10.23 A, n = 25.12 , Tavg = 25.99 K, f37-beamOnSet1-26K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-05-12_23:01:20.250000      3752.22        4.06313400e-01       -4.84255067e-09  26.0196  25.8321
0202-05-12_23:01:20.664000      3752.63        5.89671600e-01        2.39649333e-10  25.9802  25.7797
0202-05-12_23:01:21.070000      3753.04        9.99427300e-01        9.22645933e-09  25.9802  25.7797
0202-05-12_23:01:21.470000      3753.44        1.18499700e+00        9.10249933e-09  26.0112  25.8238
0202-05-12_23:01:21.875000      3753.84        1.57231200e+00        1.08998693e-08  26.0112  25.8238
0202-05-12_23:01:22.293000      3754.26        1.77803600e+00        8.11166933e-09  26.0112  25.8238
0202-05-12_23:01:22.695000      3754.66        2.16771200e+00        1.08388993e-08  25.9948  25.7923
0202-05-12_23:01:23.098000      3755.07        2.37218300e+00        2.65779933e-09  25.9948  25.7923
0202-05-12_23:01:23.504000      3755.47        2.75949000e+00        8.54570933e-09  26.0264  25.7602
0202-05-12_23:01:23.895000      3755.86        2.96516800e+00        6.12856933e-09  26.0264  25.7602
0202-05-12_23:01:24.305000      3756.27        3.35509900e+00        7.61603933e-09  26.0264  25.7602
0202-05-12_23:01:24.700000      3756.67        3.55992800e+00        1.38138493e-08  26.0008  25.8037
0202-05-12_23:01:25.094000      3757.06        3.94768800e+00        9.47537933e-09  26.0008  25.8037
0202-05-12_23:01:25.492000      3757.46        4.33987100e+00        2.71977933e-09  26.0271  25.7735
0202-05-12_23:01:25.890000      3757.86        4.54499900e+00       -4.53165067e-09  26.0271  25.7735
0202-05-12_23:01:26.297000      3758.27        4.93450000e+00        8.66966933e-09  26.0271  25.7735
0202-05-12_23:01:26.710000      3758.68        5.13872200e+00       -6.89010667e-10  25.9883  25.7972
0202-05-12_23:01:27.110000      3759.08        5.52784600e+00        5.69472933e-09  25.9883  25.7972
0202-05-12_23:01:27.510000      3759.48        5.73679500e+00        2.90570933e-09  26.0176  25.8347
0202-05-12_23:01:27.914000      3759.88        6.12436800e+00        2.09968933e-09  26.0176  25.8347
0202-05-12_23:01:28.316000      3760.29        6.32838800e+00       -7.94146067e-09  25.9984  25.7624
0202-05-12_23:01:28.730000      3760.70        6.72043700e+00        2.96666933e-09  25.9984  25.7624
0202-05-12_23:01:29.133000      3761.10        6.92063900e+00       -6.90030667e-10  25.9984  25.7624
0202-05-12_23:01:29.527000      3761.50        7.31219600e+00        5.01193933e-09  26.0165  25.8402
0202-05-12_23:01:29.926000      3761.89        7.51599000e+00        3.09062933e-09  26.0165  25.8402
0202-05-12_23:01:30.324000      3762.29        7.90633800e+00        3.83435933e-09  26.0020  25.7374
0202-05-12_23:01:30.734000      3762.70        8.09227200e+00       -5.83421067e-09  26.0020  25.7374
0202-05-12_23:01:31.137000      3763.10        8.50059700e+00        5.13589933e-09  26.0020  25.7374
0202-05-12_23:01:31.535000      3763.50        8.68773400e+00        3.83435933e-09  26.0163  25.8426
0202-05-12_23:01:31.938000      3763.91        9.09450000e+00        6.74732933e-09  26.0163  25.8426
0202-05-12_23:01:32.350000      3764.32        9.27987200e+00        1.22013893e-08  26.0124  25.8260
0202-05-12_23:01:32.754000      3764.72        9.66816900e+00        4.43059993e-08  26.0124  25.8260
0202-05-12_23:01:33.156000      3765.12        9.87546000e+00        7.88897293e-08  26.0124  25.8260
0202-05-12_23:01:33.560000      3765.53        1.02638700e+01        1.84996079e-07  26.0289  25.8056
0202-05-12_23:01:33.953000      3765.92        1.04694100e+01        3.66283369e-07  26.0289  25.8056
0202-05-12_23:01:34.350000      3766.32        1.08592700e+01        8.26719379e-07  26.0010  25.7924
0202-05-12_23:01:34.758000      3766.72        1.10631000e+01        1.46311006e-06  26.0010  25.7924
0202-05-12_23:01:35.160000      3767.13        1.14562600e+01        3.72630077e-06  26.0010  25.7924
0202-05-12_23:01:35.560000      3767.52        1.16571200e+01        5.67427106e-06  26.0159  25.8180
0202-05-12_23:01:35.965000      3767.93        1.20468800e+01        1.25745977e-05  26.0159  25.8180
0202-05-12_23:01:36.363000      3768.33        1.22520800e+01        1.84603435e-05  25.9941  25.8184
0202-05-12_23:01:36.758000      3768.73        1.26426800e+01        3.83367658e-05  25.9941  25.8184
